rank,layer,neuron,mean_g,abs_mean_g,mean_abs_g,std_g,positive_fraction,sign_consistency,snr
1118,31,4668,0.0009355545043945312,0.0009355545043945312,0.0009355545043945312,0.00038516518543474376,1.0,1.0,2.428969621658325
1119,18,12254,-0.0009355545043945312,0.0009355545043945312,0.0009355545043945312,0.00012934510596096516,0.0,1.0,7.233010292053223
1120,23,5310,0.0009350776672363281,0.0009350776672363281,0.0009350776672363281,0.0005414357292465866,1.0,1.0,1.7270334959030151
1121,24,9587,-0.000934600830078125,0.000934600830078125,0.000934600830078125,0.000316079385811463,0.0,1.0,2.956854820251465
1122,18,14003,0.000934600830078125,0.000934600830078125,0.000934600830078125,0.0003101186885032803,1.0,1.0,3.0136876106262207
1123,27,7629,0.0009336471557617188,0.0009336471557617188,0.0009336471557617188,0.00020795130694750696,1.0,1.0,4.489739418029785
1124,28,10407,-0.0009336471557617188,0.0009336471557617188,0.0009336471557617188,0.00030171548132784665,0.0,1.0,3.0944621562957764
1125,29,10482,0.0009326934814453125,0.0009326934814453125,0.0009326934814453125,0.00015014843665994704,1.0,1.0,6.2118096351623535
1126,31,1042,0.0009326934814453125,0.0009326934814453125,0.0009326934814453125,0.0005467241280712187,1.0,1.0,1.7059673070907593
1127,31,1760,-0.0009326934814453125,0.0009326934814453125,0.0009326934814453125,0.0002445798018015921,0.0,1.0,3.81345272064209
1128,29,5947,-0.0009326934814453125,0.0009326934814453125,0.0009326934814453125,0.00044375687139108777,0.0,1.0,2.1018118858337402
1129,30,11928,0.0009326934814453125,0.0009326934814453125,0.0009326934814453125,0.0002646544890012592,1.0,1.0,3.524193048477173
1130,28,7973,-0.0009326934814453125,0.0009326934814453125,0.0009326934814453125,9.652390144765377e-05,0.0,1.0,9.662823677062988
1131,30,7826,-0.0009322166442871094,0.0009322166442871094,0.0009322166442871094,0.00043035417911596596,0.0,1.0,2.16616153717041
1132,22,13610,0.0009317398071289062,0.0009317398071289062,0.0009317398071289062,0.0003190507413819432,1.0,1.0,2.9203498363494873
1133,30,9250,0.0009317398071289062,0.0009317398071289062,0.0009317398071289062,0.00021413969807326794,1.0,1.0,4.351083755493164
1134,31,11750,0.0009317398071289062,0.0009317398071289062,0.0009317398071289062,0.00016987988783512264,1.0,1.0,5.484697341918945
1135,15,12921,-0.0009317398071289062,0.0009317398071289062,0.0009317398071289062,0.00016167240391951054,0.0,1.0,5.763134479522705
1136,14,6551,0.0009307861328125,0.0009307861328125,0.0009307861328125,0.0001940815127454698,1.0,1.0,4.795851707458496
1137,22,11293,0.0009307861328125,0.0009307861328125,0.0009307861328125,0.0001149484160123393,1.0,1.0,8.097424507141113
1138,13,7549,-0.0009305477142333984,0.0009305477142333984,0.0010263919830322266,0.0006682448438368738,0.25,0.75,1.39252507686615
1139,19,1040,0.0009303092956542969,0.0009303092956542969,0.0009303092956542969,0.0004395898140501231,1.0,1.0,2.116312265396118
1140,19,8345,-0.0009298324584960938,0.0009298324584960938,0.0009298324584960938,0.0003559786709956825,0.0,1.0,2.6120455265045166
1141,21,5862,0.0009298324584960938,0.0009298324584960938,0.0009298324584960938,0.00028362954617477953,1.0,1.0,3.278334379196167
1142,15,4929,-0.0009298324584960938,0.0009298324584960938,0.0009298324584960938,0.00019700935808941722,0.0,1.0,4.719737529754639
1143,16,8569,0.0009292364120483398,0.0009292364120483398,0.001021742820739746,0.001441886997781694,0.75,0.75,0.644458532333374
1144,31,47,0.0009288787841796875,0.0009288787841796875,0.0009288787841796875,0.0001271645160159096,1.0,1.0,7.304543972015381
1145,24,4777,-0.0009288787841796875,0.0009288787841796875,0.0009288787841796875,0.0006211605505086482,0.0,1.0,1.4953924417495728
1146,10,14295,-0.0009284019470214844,0.0009284019470214844,0.0009284019470214844,0.0004418248136062175,0.0,1.0,2.101289749145508
1147,29,10116,-0.0009274482727050781,0.0009274482727050781,0.0009274482727050781,0.00029518455266952515,0.0,1.0,3.1419267654418945
1148,30,5950,-0.000926971435546875,0.000926971435546875,0.000926971435546875,0.00015679751231800765,0.0,1.0,5.911901473999023
1149,29,4148,-0.000926971435546875,0.000926971435546875,0.000926971435546875,0.00015878032718319446,0.0,1.0,5.838074684143066
1150,17,5149,-0.000926971435546875,0.000926971435546875,0.000926971435546875,0.0008069549803622067,0.0,1.0,1.148727536201477
1151,24,4211,-0.0009260177612304688,0.0009260177612304688,0.0009260177612304688,0.00029885632102377713,0.0,1.0,3.098538398742676
1152,16,1999,-0.0009255409240722656,0.0009255409240722656,0.0009255409240722656,0.000446526100859046,0.0,1.0,2.072758913040161
1153,29,2070,0.0009250640869140625,0.0009250640869140625,0.0009250640869140625,0.00024087782367132604,1.0,1.0,3.8403871059417725
1154,17,14085,-0.0009250640869140625,0.0009250640869140625,0.0009250640869140625,0.00014817288320045918,0.0,1.0,6.24314022064209
1155,18,7994,0.0009248256683349609,0.0009248256683349609,0.0009248256683349609,0.0006039967993274331,1.0,1.0,1.5311764478683472
1156,16,9605,-0.0009245872497558594,0.0009245872497558594,0.0009245872497558594,0.00039817331708036363,0.0,1.0,2.3220722675323486
1157,15,1046,-0.0009241104125976562,0.0009241104125976562,0.0009241104125976562,0.00016158237121999264,0.0,1.0,5.7191290855407715
1158,23,8266,0.00092315673828125,0.00092315673828125,0.00092315673828125,0.0003963890776503831,1.0,1.0,2.328915596008301
1159,26,7351,0.00092315673828125,0.00092315673828125,0.00092315673828125,0.0006850595236755908,1.0,1.0,1.3475569486618042
1160,17,13532,0.00092315673828125,0.00092315673828125,0.00450897216796875,0.005886299069970846,0.25,0.75,0.15683144330978394
1161,24,970,0.0009222030639648438,0.0009222030639648438,0.0009222030639648438,0.000523645372595638,1.0,1.0,1.761121392250061
1162,21,13320,0.0009222030639648438,0.0009222030639648438,0.0009222030639648438,0.0003686306008603424,1.0,1.0,2.501699686050415
1163,16,11446,-0.0009222030639648438,0.0009222030639648438,0.0009222030639648438,0.00036451200139708817,0.0,1.0,2.529966354370117
1164,16,12329,0.0009222030639648438,0.0009222030639648438,0.0009222030639648438,0.0002769582497421652,1.0,1.0,3.3297548294067383
1165,22,8372,-0.0009217262268066406,0.0009217262268066406,0.0009217262268066406,0.0003102810587733984,0.0,1.0,2.9706170558929443
1166,21,3382,0.0009212493896484375,0.0009212493896484375,0.0009212493896484375,0.0002640903112478554,1.0,1.0,3.4883875846862793
1167,21,12164,-0.0009212493896484375,0.0009212493896484375,0.0009212493896484375,0.00024069652135949582,0.0,1.0,3.8274312019348145
1168,13,7395,-0.0009212493896484375,0.0009212493896484375,0.0009212493896484375,0.0006578873726539314,0.0,1.0,1.4003146886825562
1169,29,7997,0.0009212493896484375,0.0009212493896484375,0.0009212493896484375,0.000323794549331069,1.0,1.0,2.8451664447784424
1170,29,5060,-0.0009202957153320312,0.0009202957153320312,0.0009202957153320312,0.0002884498389903456,0.0,1.0,3.190487861633301
1171,25,13336,-0.0009202957153320312,0.0009202957153320312,0.0009202957153320312,0.00021759454102721065,0.0,1.0,4.229406356811523
1172,17,5238,-0.0009202957153320312,0.0009202957153320312,0.0009202957153320312,0.00037905285716988146,0.0,1.0,2.427882194519043
1173,30,9415,-0.0009202957153320312,0.0009202957153320312,0.0009202957153320312,0.0002583648019935936,0.0,1.0,3.5620012283325195
1174,25,7407,0.0009202957153320312,0.0009202957153320312,0.0009202957153320312,0.00028238262166269124,1.0,1.0,3.259037971496582
1175,29,4928,0.000919342041015625,0.000919342041015625,0.000919342041015625,0.0001863548968685791,1.0,1.0,4.933286190032959
1176,8,12312,0.0009191036224365234,0.0009191036224365234,0.001001596450805664,0.0009787060553207994,0.75,0.75,0.9391008019447327
1177,20,10352,0.0009186267852783203,0.0009186267852783203,0.0009186267852783203,0.0006401518476195633,1.0,1.0,1.4350138902664185
1178,18,8435,-0.0009183883666992188,0.0009183883666992188,0.0009183883666992188,0.000121872712043114,0.0,1.0,7.535635948181152
1179,24,6230,0.0009183883666992188,0.0009183883666992188,0.0009183883666992188,0.00017429816944058985,1.0,1.0,5.269064903259277
1180,16,3796,0.000918269157409668,0.000918269157409668,0.000918269157409668,0.0006935925921425223,1.0,1.0,1.3239315748214722
1181,29,5400,-0.0009174346923828125,0.0009174346923828125,0.0009174346923828125,0.0003017772687599063,0.0,1.0,3.0401053428649902
1182,16,9987,-0.0009169578552246094,0.0009169578552246094,0.0009169578552246094,0.0005202822503633797,0.0,1.0,1.7624238729476929
1183,29,5869,-0.0009164810180664062,0.0009164810180664062,0.0009164810180664062,0.00016474844596814364,0.0,1.0,5.562911510467529
1184,29,7789,-0.0009164810180664062,0.0009164810180664062,0.0009164810180664062,0.00020225766638759524,0.0,1.0,4.531254768371582
1185,31,12861,0.0009164810180664062,0.0009164810180664062,0.0009164810180664062,0.00018947903299704194,1.0,1.0,4.836846828460693
1186,28,10907,-0.00091552734375,0.00091552734375,0.00091552734375,0.00031760649289935827,0.0,1.0,2.8825838565826416
1187,31,8893,0.00091552734375,0.00091552734375,0.00091552734375,4.505543620325625e-05,1.0,1.0,20.320018768310547
1188,16,13124,-0.00091552734375,0.00091552734375,0.00091552734375,0.0003079644520767033,0.0,1.0,2.972834587097168
1189,30,10945,0.00091552734375,0.00091552734375,0.00091552734375,0.000185493947356008,1.0,1.0,4.9356184005737305
1190,29,10537,0.0009145736694335938,0.0009145736694335938,0.0009145736694335938,0.0001960467780008912,1.0,1.0,4.665078639984131
1191,24,1934,0.0009145736694335938,0.0009145736694335938,0.0009145736694335938,0.00025811122031882405,1.0,1.0,3.5433316230773926
1192,16,8700,-0.0009136199951171875,0.0009136199951171875,0.0009136199951171875,0.0001655442320043221,0.0,1.0,5.518887519836426
1193,24,2874,-0.0009136199951171875,0.0009136199951171875,0.0009136199951171875,0.000178201895323582,0.0,1.0,5.1268815994262695
1194,30,7675,0.0009136199951171875,0.0009136199951171875,0.0009136199951171875,0.00018422459834255278,1.0,1.0,4.959272384643555
1195,30,8730,0.0009136199951171875,0.0009136199951171875,0.0009136199951171875,0.00028085990925319493,1.0,1.0,3.2529385089874268
1196,24,5185,-0.0009136199951171875,0.0009136199951171875,0.0009136199951171875,0.0003139834152534604,0.0,1.0,2.90977144241333
1197,13,7554,0.0009136199951171875,0.0009136199951171875,0.0009136199951171875,0.0003100189787801355,1.0,1.0,2.9469809532165527
1198,29,9028,-0.0009136199951171875,0.0009136199951171875,0.0009136199951171875,0.00034616669290699065,0.0,1.0,2.6392486095428467
1199,21,993,0.0009136199951171875,0.0009136199951171875,0.0009136199951171875,0.00025489344261586666,1.0,1.0,3.5843212604522705
1200,26,9335,-0.0009126663208007812,0.0009126663208007812,0.0009126663208007812,0.00023914797930046916,0.0,1.0,3.8163247108459473
1201,31,3320,-0.0009121894836425781,0.0009121894836425781,0.0009121894836425781,0.0006898993160575628,0.0,1.0,1.322206735610962
1202,31,6831,-0.000911712646484375,0.000911712646484375,0.000911712646484375,0.00025768272462300956,0.0,1.0,3.538120985031128
1203,22,14117,0.000911712646484375,0.000911712646484375,0.000911712646484375,0.0007165909046307206,1.0,1.0,1.272291660308838
1204,23,12148,0.000911712646484375,0.000911712646484375,0.000911712646484375,0.0007276391261257231,1.0,1.0,1.2529736757278442
1205,18,6422,-0.0009105205535888672,0.0009105205535888672,0.0009105205535888672,0.0008097305544652045,0.0,1.0,1.1244734525680542
1206,8,3355,0.0009098052978515625,0.0009098052978515625,0.0009098052978515625,0.00024766905698925257,1.0,1.0,3.673471689224243
1207,28,4234,0.0009098052978515625,0.0009098052978515625,0.0009098052978515625,0.00021417580137494951,1.0,1.0,4.247936725616455
1208,31,11488,0.0009098052978515625,0.0009098052978515625,0.0009098052978515625,0.0005251170368865132,1.0,1.0,1.7325762510299683
1209,31,5287,-0.0009098052978515625,0.0009098052978515625,0.0009098052978515625,0.0002878833038266748,0.0,1.0,3.1603267192840576
1210,27,9054,-0.0009093284606933594,0.0009093284606933594,0.0009093284606933594,0.00040382082806900144,0.0,1.0,2.2518117427825928
1211,28,415,0.0009088516235351562,0.0009088516235351562,0.0009088516235351562,0.00036434229696169496,1.0,1.0,2.494499444961548
1212,28,3639,0.0009088516235351562,0.0009088516235351562,0.0009088516235351562,0.0004117079370189458,1.0,1.0,2.2075154781341553
1213,26,8554,0.0009088516235351562,0.0009088516235351562,0.0009088516235351562,0.00012273533502593637,1.0,1.0,7.404971122741699
1214,31,14215,-0.0009088516235351562,0.0009088516235351562,0.0009088516235351562,0.00019994209287688136,0.0,1.0,4.545574188232422
1215,8,8632,0.00090789794921875,0.00090789794921875,0.00090789794921875,0.0005608772626146674,1.0,1.0,1.6187105178833008
1216,30,5042,-0.00090789794921875,0.00090789794921875,0.00090789794921875,0.00024070407380349934,0.0,1.0,3.7718429565429688
1217,31,8245,-0.00090789794921875,0.00090789794921875,0.00090789794921875,0.0003115932922810316,0.0,1.0,2.9137275218963623
1218,17,5304,-0.00090789794921875,0.00090789794921875,0.00090789794921875,5.728400356019847e-05,0.0,1.0,15.849065780639648
1219,31,10951,-0.00090789794921875,0.00090789794921875,0.00090789794921875,0.00020364910596981645,0.0,1.0,4.45814847946167
1220,14,3001,-0.0009064674377441406,0.0009064674377441406,0.0010209083557128906,0.0008400342776440084,0.25,0.75,1.0790839195251465
1221,24,12538,-0.0009061098098754883,0.0009061098098754883,0.0009061098098754883,0.0005241735489107668,0.0,1.0,1.728644609451294
1222,24,7683,-0.0009059906005859375,0.0009059906005859375,0.0009059906005859375,0.0002451147011015564,0.0,1.0,3.696190357208252
1223,23,8210,-0.0009050369262695312,0.0009050369262695312,0.0009050369262695312,0.00021581504552159458,0.0,1.0,4.193576812744141
1224,17,8999,0.0009050369262695312,0.0009050369262695312,0.0009050369262695312,0.000327146437484771,1.0,1.0,2.766458034515381
1225,25,11297,0.0009045600891113281,0.0009045600891113281,0.0009045600891113281,0.00026286274078302085,1.0,1.0,3.441187858581543
1226,28,3340,0.0009045600891113281,0.0009045600891113281,0.0009045600891113281,0.000358100252924487,1.0,1.0,2.525996685028076
1227,29,10544,-0.000904083251953125,0.000904083251953125,0.000904083251953125,0.00021105310588609427,0.0,1.0,4.283676624298096
1228,16,10882,0.000904083251953125,0.000904083251953125,0.000904083251953125,0.00024584829225204885,1.0,1.0,3.677402973175049
1229,19,2292,-0.000904083251953125,0.000904083251953125,0.000904083251953125,0.0003476819838397205,0.0,1.0,2.6003167629241943
1230,30,1171,0.000904083251953125,0.000904083251953125,0.000904083251953125,0.00026077020447701216,1.0,1.0,3.466973066329956
1231,13,4642,0.0009036064147949219,0.0009036064147949219,0.0009036064147949219,0.00045256115845404565,1.0,1.0,1.9966503381729126
1232,25,240,0.0009031295776367188,0.0009031295776367188,0.0009031295776367188,0.00013899782788939774,1.0,1.0,6.4974365234375
1233,14,4276,-0.0009021759033203125,0.0009021759033203125,0.0009021759033203125,0.0002937131212092936,0.0,1.0,3.071622848510742
1234,26,8882,0.0009021759033203125,0.0009021759033203125,0.0009021759033203125,0.0004054585297126323,1.0,1.0,2.2250757217407227
1235,18,922,-0.000901341438293457,0.000901341438293457,0.0009392499923706055,0.0007314593531191349,0.25,0.75,1.2322509288787842
1236,29,992,-0.0009012222290039062,0.0009012222290039062,0.0009012222290039062,0.00018083385657519102,0.0,1.0,4.983703136444092
1237,30,4048,-0.0009012222290039062,0.0009012222290039062,0.0009012222290039062,0.0002751395804807544,0.0,1.0,3.2755091190338135
1238,16,6074,0.0009007453918457031,0.0009007453918457031,0.0009007453918457031,0.0004962156526744366,1.0,1.0,1.8152296543121338
1239,25,11554,0.0009002685546875,0.0009002685546875,0.0009002685546875,0.00023059206432662904,1.0,1.0,3.904160976409912
1240,21,3857,0.0009002685546875,0.0009002685546875,0.0009002685546875,0.00022832484683021903,1.0,1.0,3.9429285526275635
1241,27,8723,-0.0009002685546875,0.0009002685546875,0.0009002685546875,0.00022264568542595953,0.0,1.0,4.043503284454346
1242,17,6469,-0.0009002685546875,0.0009002685546875,0.0009002685546875,0.00033960447763092816,0.0,1.0,2.650932550430298
1243,30,8726,-0.0008997917175292969,0.0008997917175292969,0.0008997917175292969,0.0004053337324876338,0.0,1.0,2.219878673553467
1244,31,8082,-0.0008993148803710938,0.0008993148803710938,0.0008993148803710938,0.0004419403267093003,0.0,1.0,2.034923791885376
1245,16,2969,0.0008993148803710938,0.0008993148803710938,0.0008993148803710938,0.0003632422594819218,1.0,1.0,2.475799083709717
1246,25,9610,-0.0008993148803710938,0.0008993148803710938,0.0008993148803710938,0.00014135950186755508,0.0,1.0,6.361898899078369
1247,19,10637,0.000899195671081543,0.000899195671081543,0.000899195671081543,0.0007840471807867289,1.0,1.0,1.1468642950057983
1248,8,3912,-0.0008988380432128906,0.0008988380432128906,0.0013480186462402344,0.001468932954594493,0.5,0.5,0.6118986010551453
1249,20,6776,0.0008985996246337891,0.0008985996246337891,0.001008749008178711,0.0006745877326466143,0.75,0.75,1.3320722579956055
1250,25,11658,-0.0008983612060546875,0.0008983612060546875,0.0008983612060546875,0.00018457970872987062,0.0,1.0,4.867063522338867
1251,31,11041,-0.0008983612060546875,0.0008983612060546875,0.0008983612060546875,0.00042638095328584313,0.0,1.0,2.106945037841797
1252,20,13412,0.0008983612060546875,0.0008983612060546875,0.0008983612060546875,0.0003596502938307822,1.0,1.0,2.4978742599487305
1253,17,8936,0.0008983612060546875,0.0008983612060546875,0.0008983612060546875,0.0003769173927139491,1.0,1.0,2.3834431171417236
1254,25,3737,0.0008978843688964844,0.0008978843688964844,0.0008978843688964844,0.00038681429577991366,1.0,1.0,2.321228504180908
1255,28,8774,0.0008974075317382812,0.0008974075317382812,0.0008974075317382812,0.00024107219360303134,1.0,1.0,3.722567558288574
1256,20,5729,-0.0008974075317382812,0.0008974075317382812,0.0008974075317382812,6.26455876044929e-05,0.0,1.0,14.325151443481445
1257,16,789,0.0008969306945800781,0.0008969306945800781,0.0008969306945800781,0.0005971286445856094,1.0,1.0,1.502072811126709
1258,28,10427,-0.0008969306945800781,0.0008969306945800781,0.0008969306945800781,0.000511739170178771,0.0,1.0,1.7527107000350952
1259,24,2756,0.000896453857421875,0.000896453857421875,0.000896453857421875,0.00033610491664148867,1.0,1.0,2.667184591293335
1260,26,2135,0.000896453857421875,0.000896453857421875,0.000896453857421875,0.00032568222377449274,1.0,1.0,2.7525415420532227
1261,17,5071,-0.0008959770202636719,0.0008959770202636719,0.0008959770202636719,0.0003721881366800517,0.0,1.0,2.407322883605957
1262,13,12622,0.0008945465087890625,0.0008945465087890625,0.0008945465087890625,0.0004584744165185839,1.0,1.0,1.9511371850967407
1263,26,9583,0.0008945465087890625,0.0008945465087890625,0.0008945465087890625,0.0003659575304482132,1.0,1.0,2.444399833679199
1264,13,12855,-0.0008945465087890625,0.0008945465087890625,0.00128173828125,0.0012545555364340544,0.25,0.75,0.7130385637283325
1265,20,11057,0.000893712043762207,0.000893712043762207,0.000893712043762207,0.000594617857132107,1.0,1.0,1.503002405166626
1266,30,1604,0.0008932352066040039,0.0008932352066040039,0.0008932352066040039,0.00044952487223781645,1.0,1.0,1.9870651960372925
1267,29,2822,-0.00089263916015625,0.00089263916015625,0.00089263916015625,0.00025172665482386947,0.0,1.0,3.546065330505371
1268,21,1222,0.0008921623229980469,0.0008921623229980469,0.0008921623229980469,0.0004136537027079612,1.0,1.0,2.156785488128662
1269,16,11010,0.0008918792009353638,0.0008918792009353638,0.0008931607007980347,0.0010775974951684475,0.75,0.75,0.8276552557945251
1270,15,13963,-0.0008916854858398438,0.0008916854858398438,0.0008916854858398438,1.3041300007898826e-05,0.0,1.0,68.37397003173828
1271,31,4518,0.0008912086486816406,0.0008912086486816406,0.0008912086486816406,0.0004091059963684529,1.0,1.0,2.17842960357666
1272,22,11889,-0.0008912086486816406,0.0008912086486816406,0.0008912086486816406,0.0005306190578266978,0.0,1.0,1.6795639991760254
1273,22,6247,-0.0008907318115234375,0.0008907318115234375,0.0008907318115234375,0.00044699152931571007,0.0,1.0,1.9927263259887695
1274,20,3123,-0.0008907318115234375,0.0008907318115234375,0.0008907318115234375,0.00026949020684696734,0.0,1.0,3.3052473068237305
1275,29,2096,-0.0008900165557861328,0.0008900165557861328,0.0008900165557861328,0.0005352897569537163,0.0,1.0,1.6626818180084229
1276,21,3054,-0.0008897781372070312,0.0008897781372070312,0.0008897781372070312,0.00034609180875122547,0.0,1.0,2.5709309577941895
1277,18,272,-0.0008897781372070312,0.0008897781372070312,0.0008897781372070312,0.00020789881818927824,0.0,1.0,4.2798614501953125
1278,14,10026,-0.0008897781372070312,0.0008897781372070312,0.0008897781372070312,0.00021299842046573758,0.0,1.0,4.177392959594727
1279,31,8990,-0.0008893013000488281,0.0008893013000488281,0.0008893013000488281,0.0004371041723061353,0.0,1.0,2.034529447555542
1280,25,5311,-0.000888824462890625,0.000888824462890625,0.000888824462890625,0.0002700767945498228,0.0,1.0,3.291006326675415
1281,20,12370,0.000888824462890625,0.000888824462890625,0.000888824462890625,0.0002731973072513938,1.0,1.0,3.253415822982788
1282,26,11380,-0.000888824462890625,0.000888824462890625,0.000888824462890625,9.736823267303407e-05,0.0,1.0,9.128484725952148
1283,21,1443,-0.000888824462890625,0.000888824462890625,0.000888824462890625,0.00026709691155701876,0.0,1.0,3.3277227878570557
1284,25,7849,-0.0008873939514160156,0.0008873939514160156,0.0009779930114746094,0.0006356328958645463,0.25,0.75,1.3960793018341064
1285,12,9894,-0.0008869171142578125,0.0008869171142578125,0.0008869171142578125,0.0003575808077584952,0.0,1.0,2.4803264141082764
1286,17,179,-0.0008869171142578125,0.0008869171142578125,0.0008869171142578125,0.00016772742674220353,0.0,1.0,5.287847995758057
1287,16,723,-0.0008864402770996094,0.0008864402770996094,0.0008864402770996094,0.0003431356162764132,0.0,1.0,2.583352565765381
1288,29,14206,0.0008859634399414062,0.0008859634399414062,0.0008859634399414062,0.0004347112844698131,1.0,1.0,2.0380501747131348
1289,22,8699,0.0008859634399414062,0.0008859634399414062,0.0008859634399414062,0.00020117555686738342,1.0,1.0,4.403931617736816
1290,31,7195,0.000885009765625,0.000885009765625,0.000885009765625,0.00028129349811933935,1.0,1.0,3.146214723587036
1291,27,635,-0.000885009765625,0.000885009765625,0.000885009765625,0.00018789077876135707,0.0,1.0,4.710235118865967
1292,21,13890,-0.000885009765625,0.000885009765625,0.000885009765625,0.00020521511032711715,0.0,1.0,4.312595367431641
1293,30,8026,0.000885009765625,0.000885009765625,0.000885009765625,0.00025572700542397797,1.0,1.0,3.4607598781585693
1294,27,1958,-0.000885009765625,0.000885009765625,0.000885009765625,0.00011177128180861473,0.0,1.0,7.9180426597595215
1295,29,8558,-0.000885009765625,0.000885009765625,0.000885009765625,0.0003478389116935432,0.0,1.0,2.544309377670288
1296,29,10391,0.0008840560913085938,0.0008840560913085938,0.0008840560913085938,0.00023207621416077018,1.0,1.0,3.809335231781006
1297,20,11544,-0.0008840560913085938,0.0008840560913085938,0.0008840560913085938,0.00017614600074011832,0.0,1.0,5.018882751464844
1298,21,5622,-0.0008840560913085938,0.0008840560913085938,0.0008840560913085938,0.00035143253626301885,0.0,1.0,2.515578269958496
1299,30,11709,0.0008840560913085938,0.0008840560913085938,0.0008840560913085938,0.00023502025578636676,1.0,1.0,3.7616164684295654
1300,26,5437,-0.0008831024169921875,0.0008831024169921875,0.0008831024169921875,0.00021152659610379487,0.0,1.0,4.174900054931641
1301,26,11593,0.0008826255798339844,0.0008826255798339844,0.0008826255798339844,0.0003928244113922119,1.0,1.0,2.246870517730713
1302,14,1625,-0.0008821487426757812,0.0008821487426757812,0.0008821487426757812,0.0003397584368940443,0.0,1.0,2.5963997840881348
1303,24,2873,0.000881195068359375,0.000881195068359375,0.000881195068359375,0.0001881809876067564,1.0,1.0,4.682699680328369
1304,16,5808,-0.000881195068359375,0.000881195068359375,0.000881195068359375,0.00021783892589155585,0.0,1.0,4.045167922973633
1305,23,4124,-0.0008802413940429688,0.0008802413940429688,0.0008802413940429688,0.00038635346572846174,0.0,1.0,2.278331756591797
1306,29,9380,0.0008802413940429688,0.0008802413940429688,0.0008802413940429688,0.0002565561153460294,1.0,1.0,3.4309897422790527
1307,20,10804,-0.0008792877197265625,0.0008792877197265625,0.0008792877197265625,0.00029382455977611244,0.0,1.0,2.992560386657715
1308,27,6048,0.0008792877197265625,0.0008792877197265625,0.0008792877197265625,0.00014012199244461954,1.0,1.0,6.275158405303955
1309,22,10194,-0.0008790493011474609,0.0008790493011474609,0.0009329319000244141,0.0007361384923569858,0.25,0.75,1.1941357851028442
1310,28,10927,-0.0008783340454101562,0.0008783340454101562,0.0008783340454101562,0.00025467746309004724,0.0,1.0,3.4488093852996826
1311,12,5351,0.0008778572082519531,0.0008778572082519531,0.0012116432189941406,0.0016279286937788129,0.75,0.75,0.5392479300498962
1312,29,5951,-0.00087738037109375,0.00087738037109375,0.00087738037109375,0.00033178000012412667,0.0,1.0,2.6444642543792725
1313,22,12203,-0.00087738037109375,0.00087738037109375,0.00087738037109375,0.0002688211388885975,0.0,1.0,3.2638072967529297
1314,28,735,-0.0008764266967773438,0.0008764266967773438,0.0008764266967773438,0.0002312910946784541,0.0,1.0,3.7892799377441406
1315,30,13128,0.0008764266967773438,0.0008764266967773438,0.0008764266967773438,0.0004031358694192022,1.0,1.0,2.174023151397705
1316,19,9505,-0.0008764266967773438,0.0008764266967773438,0.0008764266967773438,8.227617217926309e-05,0.0,1.0,10.652254104614258
1317,29,4723,0.0008759498596191406,0.0008759498596191406,0.0008759498596191406,0.00023757547023706138,1.0,1.0,3.6870384216308594
1318,31,10088,-0.0008759498596191406,0.0008759498596191406,0.0008759498596191406,0.000470159255200997,0.0,1.0,1.8630918264389038
1319,17,8524,-0.0008759498596191406,0.0008759498596191406,0.0008759498596191406,0.0005750986165367067,0.0,1.0,1.5231298208236694
1320,27,5773,0.0008759498596191406,0.0008759498596191406,0.0008759498596191406,0.0004749975341837853,1.0,1.0,1.8441145420074463
1321,30,38,0.0008754730224609375,0.0008754730224609375,0.0008754730224609375,4.2004994611488655e-05,1.0,1.0,20.842117309570312
1322,28,3143,0.0008745193481445312,0.0008745193481445312,0.0008745193481445312,0.0001335246197413653,1.0,1.0,6.549499034881592
1323,31,7906,-0.0008736848831176758,0.0008736848831176758,0.0009993314743041992,0.0011122297728434205,0.5,0.5,0.7855255603790283
1324,17,10618,0.000873565673828125,0.000873565673828125,0.000873565673828125,0.0002897538070101291,1.0,1.0,3.014854907989502
1325,29,11608,0.000873565673828125,0.000873565673828125,0.000873565673828125,0.0003468334034550935,1.0,1.0,2.5186896324157715
1326,31,8936,0.000873565673828125,0.000873565673828125,0.000873565673828125,0.0002297860337421298,1.0,1.0,3.8016481399536133
1327,23,2132,-0.000873565673828125,0.000873565673828125,0.000873565673828125,0.00015818349493201822,0.0,1.0,5.522482872009277
1328,12,7877,-0.000873565673828125,0.000873565673828125,0.000873565673828125,0.00017149174527730793,0.0,1.0,5.0939226150512695
1329,24,9812,0.0008730888366699219,0.0008730888366699219,0.0008730888366699219,0.00028009587549604475,1.0,1.0,3.1171071529388428
1330,29,12268,-0.0008730888366699219,0.0008730888366699219,0.0008730888366699219,0.0004012745339423418,0.0,1.0,2.1757893562316895
1331,28,8517,0.0008726119995117188,0.0008726119995117188,0.0008726119995117188,0.00016388497897423804,1.0,1.0,5.3245391845703125
1332,17,10664,0.0008726119995117188,0.0008726119995117188,0.0008726119995117188,0.00031439881422556937,1.0,1.0,2.775493860244751
1333,14,1217,-0.0008726119995117188,0.0008726119995117188,0.0008726119995117188,0.0005198802100494504,0.0,1.0,1.678486704826355
1334,30,3020,-0.0008726119995117188,0.0008726119995117188,0.0008726119995117188,0.00013452893472276628,0.0,1.0,6.48642635345459
1335,11,10594,0.0008723735809326172,0.0008723735809326172,0.0008723735809326172,0.000456114299595356,1.0,1.0,1.9126205444335938
