rank,layer,neuron,direction,mean_ig,abs_mean_ig,mean_abs_ig,std_g,positive_fraction,sign_consistency,snr
174,30,1754,supports_cannot,0.0002351999282836914,0.0002351999282836914,0.0002351999282836914,5.98536898905877e-05,1.0,1.0,3.9295811653137207
175,31,4995,supports_cannot,0.00023451447486877441,0.00023451447486877441,0.00023451447486877441,7.032662688288838e-05,1.0,1.0,3.3346469402313232
176,23,12181,supports_cannot,0.000234261155128479,0.000234261155128479,0.000234261155128479,0.000166658908710815,1.0,1.0,1.4056323766708374
182,15,6918,supports_cannot,0.0002308487892150879,0.0002308487892150879,0.0002308487892150879,9.951589163392782e-05,1.0,1.0,2.3197178840637207
183,18,730,supports_cannot,0.0002308487892150879,0.0002308487892150879,0.0002308487892150879,0.00012386195885483176,1.0,1.0,1.8637585639953613
184,31,5178,supports_cannot,0.00023049116134643555,0.00023049116134643555,0.00023049116134643555,8.739323675399646e-05,1.0,1.0,2.6374027729034424
186,16,2995,supports_cannot,0.00023004412651062012,0.00023004412651062012,0.00023004412651062012,6.9926813011989e-05,1.0,1.0,3.2897841930389404
188,31,10014,supports_cannot,0.0002295076847076416,0.0002295076847076416,0.0002295076847076416,5.972096187178977e-05,1.0,1.0,3.8430004119873047
191,24,8765,supports_cannot,0.00022688508033752441,0.00022688508033752441,0.00022688508033752441,5.403517570812255e-05,1.0,1.0,4.198840618133545
192,21,13134,supports_cannot,0.00022682547569274902,0.00022682547569274902,0.00022682547569274902,0.00011608096974669024,1.0,1.0,1.9540281295776367
193,18,290,supports_cannot,0.00022630393505096436,0.00022630393505096436,0.00022630393505096436,0.00014640396693721414,1.0,1.0,1.5457500219345093
